id,name,cell_id
25160206,Mwufe,251602
25160207,Uwinkomo,251602
25160301,Gasenge,251603
25160302,Kigusa,251603
25160303,Kimina,251603
25160304,Muhati,251603
25160305,Ruziba,251603
25160401,Akanyirandori,251604
25160402,Bivumu,251604
25160403,Buremera,251604
25160404,Cyimicanga,251604
25160405,Ruganza,251604
25160501,Biraro,251605
25160502,Bireka,251605
25160503,Gahembe,251605
25160504,Kibwije,251605
25160505,Mubezi,251605
25160506,Muhumo,251605
25160507,Rugeti,251605
25160508,Rukereko,251605
25160509,Uwumugeti,251605
25160510,Vumwe,251605
25160601,Gakoma,251606
25160602,Maryohe,251606
25160603,Ngororero,251606
25160604,Nkomero,251606
25160605,Nyarugeti,251606
25160606,Rukoko,251606
25160607,Uwinyana,251606
25170101,Bigumira,251701
25170102,Cyumuganza,251701
25170103,Gakoko,251701
25170104,Magumira,251701
25170201,Bunyunyu,251702
25170202,Gahira,251702
25170203,Gititi,251702
25170204,Kibugazi,251702
25170205,Kunyu,251702
25170206,Rugeyo,251702
25170207,Uwinkingi,251702
25170301,Bishya,251703
25170302,Cyumuganza,251703
25170303,Kabuga,251703
25170304,Kabusekuru,251703
25170305,Kagano,251703
25170306,Sabake,251703
25170307,Sekera,251703
25170401,Gicaca,251704
25170402,Karambo,251704
25170403,Nsinduka,251704
25170404,Rushubi,251704
25170405,Uwanjyogoro,251704
25170501,Bitaba,251705
25170502,Gahango,251705
25170503,Kanyampongo,251705
25170504,Kimina,251705
25170505,Munyege,251705
25170506,Nyarurambi,251705
25170601,Mabende,251706
25170602,Munini,251706
25170603,Mwishogwe,251706
25170604,Nyamugari,251706
25170605,Rugeti,251706
25170606,Subukiniro,251706
26010101,Bugufi,260101
26010102,Gakongoro,260101
26010103,Gikarabiro,260101
26010104,Kabere,260101
26010105,Kamatungo,260101
26010106,Kavumu,260101
26010107,Mpunu,260101
26010108,Munini,260101
26010109,Nyakidahe,260101
26010110,Nyarubuye,260101
26010111,Rutarabana,260101
26010201,Kabugusu,260102
26010202,Nyamaraba,260102
26010203,Nyarugenge,260102
26010204,Nyarunyinya,260102
26010205,Ruvugizo,260102
26010301,Duwane,260103
26010302,Gasharu,260103
26010303,Gisagara,260103
26010304,Kamirishyo,260103
26010305,Karambo,260103
26010306,Karima,260103
26010307,Karutsindo,260103
26010308,Kigarama,260103
26010309,Kivomo,260103
26010310,Rusororo,260103
26010311,Rwavuningoma,260103
26010312,Rwingwe,260103
26010401,Birambo,260104
26010402,Bugari,260104
26010403,Gasharu,260104
26010404,Kabega,260104
26010405,Kirambo,260104
26010406,Masambu,260104
26010407,Mataba,260104
26010408,Munyinya,260104
26010409,Ntosho,260104
26010410,Nyagasozi,260104
26010411,Nyakabanda,260104
26010412,Nyamuko,260104
26010413,Rugogwe,260104
26010501,Karambi,260105
26010502,Kumunyinya,260105
26010503,Mubuga,260105
26010504,Mukingi,260105
26010505,Nyagakombe,260105
26010506,Nyagitongwe,260105
26010507,Nyarubuye,260105
26010508,Nyarutovu,260105
26010509,Rugarama,260105
26010510,Rugogwe,260105
26010511,Rwinyana,260105
26010512,Samba,260105
26020101,Gahama,260201
26020102,Gakomeye,260201
26020103,Gakurazo,260201
26020104,Gasharu,260201
26020105,Gasiza,260201
26020106,Gitanga,260201
26020107,Kabusheshe,260201
26020108,Kinama,260201
26020109,Mayebe,260201
26020110,Nyakabungo,260201
26020111,Nyarusange,260201
26020112,Rugerero,260201
26020201,Gahengeri,260202
26020202,Gatoki,260202
26020203,Kamonyi,260202
26020204,Kirengeri,260202
26020205,Masaka,260202
26020206,Nyabizenga,260202
26020207,Nyamirambo,260202
26020208,Rusororo,260202
26020301,Akabere,260203
26020302,Kavumu,260203
26020303,Muhororo,260203
26020304,Mujyejuru,260203
26020305,Mutobo,260203
26020306,Nyabisindu,260203
26020307,Nyagisozi,260203
26020401,Bisika,260204
26020402,Gatwa,260204
26020403,Gitega,260204
26020404,Kanyarira,260204
26020405,Karenge,260204
26020406,Kibande,260204
26020407,Mpanda,260204
26020408,Nyaburondwe,260204
26020409,Nyagahinga,260204
26020501,Bukomero,260205
26020502,Karama,260205
26020503,Karenge,260205
26020504,Kigarama,260205
26020505,Mbuye,260205
26020506,Nyamiseke,260205
26020507,Nyarunyinya,260205
26020508,Remera,260205
26020509,Rukuro,260205
26020510,Rutembo,260205
26020601,Bugarura,260206
26020602,Gihinga,260206
26020603,Kageyo,260206
26020604,Kamurenzi,260206
26020605,Kavumu,260206
26020606,Mucubi,260206
26020607,Ngando,260206
26020608,Ntenyo,260206
26020609,Nyabisindu,260206
26020610,Rukiriza,260206
26020701,Gasasa,260207
26020702,Gatobotobo,260207
26020703,Kizibaziba,260207
26020704,Muhororo,260207
26020705,Ndago,260207
26020706,Nyarubumbiro,260207
26020707,Nyarutovu,260207
26030101,Bihembe,260301
26030102,Bwama,260301
26030103,Kanyinya,260301
26030104,Kirwa,260301
26030105,Misambagiro,260301
26030106,Nyagatovu,260301
26030107,Rusisiro,260301
26030201,Bugaramantare,260302
26030202,Karambi,260302
26030203,Karurara,260302
26030204,Kashyamba,260302
26030205,Mbuye,260302
26030206,Muhoza,260302
26030207,Rambyanyana,260302
26030301,Byimana,260303
26030302,Kagitare,260303
26030303,Kavumu,260303
26030304,Munanira,260303
26030305,Muremera,260303
26030306,Musekera,260303
26030307,Nyabyunyu,260303
26030308,Remera,260303
26030309,Ruyogoro,260303
26030401,Birambo,260304
26030402,Kabacuzi,260304
26030403,Kamuhirwa,260304
26030404,Muhororo,260304
26030405,Nyarusange,260304
26030406,Ruhare,260304
26030407,Rwankuba,260304
26030501,Bugaramantare,260305
26030502,Mayebe,260305
26030503,Nyabivumu,260305
26030504,Remera,260305
26030505,Rwesero,260305
26030506,Serugeme,260305
26030601,Cyunyu,260306
26030602,Gasharu,260306
26030603,Gitwa,260306
26030604,Kabakamba,260306
26030605,Kanyinya,260306
26030606,Kavumu,260306
26030607,Kiyanja,260306
26030608,Nyabitare,260306
26030609,Nyagisenyi,260306
26030610,Nyarushishi,260306
26030611,Rusebeya,260306
26040101,Burima,260401
26040102,Mirambi,260401
26040103,Nyagahama,260401
26040104,Nyamiyaga,260401
26040105,Nyarugenge,260401
26040106,Nyaruteja,260401
26040201,Gisari,260402
26040202,Kabeza,260402
26040203,Kaduha,260402
26040204,Kakirenzi,260402
26040205,Kamuraza,260402
26040206,Kanaba,260402
26040207,Kibanda,260402
26040208,Matara,260402
26040209,Nyabusunzu,260402
26040210,Nyiranduga,260402
26040211,Remera,260402
26040301,Gasiza,260403
26040302,Impara,260403
26040303,Kabuga,260403
26040304,Kacyiru,260403
26040305,Kamabuye,260403
26040306,Karama,260403
26040307,Kareshya,260403
26040308,Karuhuga,260403
26040309,Marche -commun,260403
26040310,Mpemba,260403
26040311,Nyabinyenga,260403
26040312,Nyabisindu,260403
26040313,Nyiraruhinga,260403
26040314,Rebero,260403
26040315,Ruhuha,260403
26040401,Buhanika,260404
26040402,Gafumba,260404
26040403,Gako,260404
26040404,Gashike,260404
26040405,Kagazi,260404
26040406,Kigarama,260404
26040407,Rubona,260404
26040408,Susa,260404
26040501,Bugiranteko,260405
26040502,Gatonde,260405
26040503,Gitwa,260405
26040504,Kanka,260405
26040505,Mukoma,260405
26040506,Nyarugunga,260405
26040507,Nyarunazi,260405
26040508,Nyirarubayi,260405
26040509,Runzenze,260405
26040510,Rutabo,260405
26050101,Bugarura,260501
26050102,Gahororo,260501
26050103,Gihororo,260501
26050104,Kabadende,260501
26050105,Nyabivumu,260501
26050106,Nyagisenyi,260501
26050201,Kabasanzu,260502
26050202,Muremure,260502
26050203,Nyagatovu,260502
26050204,Nyamagana,260502
26050205,Nyarugunga,260502
26050206,Nyarusange,260502
26050207,Remera,260502
26050208,Rubona,260502
26050209,Rugarama,260502
26050301,Gasharu,260503
26050302,Kabareshya,260503
26050303,Muyange,260503
26050304,Nyarubuye,260503
26050305,Rukeri,260503
26050306,Sunzu,260503
26050307,Wimana,260503
26050401,Gasiza,260504
26050402,Muyunzwe,260504
26050403,Nyamirambo,260504
26050404,Nyarubumbiro,260504
26050405,Nyarutovu,260504
26050406,Ruhuha,260504
26050501,Buhanda,260505
26050502,Bweramana,260505
26050503,Gashirabwoba,260505
26050504,Kibirizi,260505
26050505,Rusizi,260505
26050506,Shamba,260505
26050601,Dusenyi,260506
26050602,Kabacuzi,260506
26050603,Kabirizi,260506
26050604,Kabuga,260506
26050605,Munini,260506
26050606,Murinzi,260506
26060101,Kabungo,260601
26060102,Murambi,260601
26060103,Nyamikoni,260601
26060104,Rwamiko,260601
26060105,Wimana,260601
26060201,Bienvenue,260602
26060202,Gisanga,260602
26060203,Gishari,260602
26060204,Karama,260602
26060205,Kavumu,260602
26060206,Nyarugenge,260602
26060207,Sabudari,260602
26060208,Sahara,260602
26060301,Kabuga,260603
26060302,Kinyinya,260603
26060303,Kirwa,260603
26060304,Mpungwe,260603
26060305,Musenyi,260603
26060306,Nyabisindu,260603
26060307,Nyakabanda,260603
26060308,Nyamutarama,260603
26060309,Rugarama,260603
26060310,Rwinkuba,260603
26060401,Bereshi,260604
26060402,Biraro,260604
26060403,Bunyeshywa,260604
26060404,Kangoma,260604
26060405,Kivumu,260604
26060406,Kizibere,260604
26060407,Mayunzwe,260604
26060408,Nyamiyaga,260604
26060409,Rebero,260604
26060410,Ruhuha,260604
26060501,Buremera,260605
26060502,Cyeru,260605
26060503,Cyobe,260605
26060504,Kamurema,260605
26060505,Kanyinya,260605
26060506,Kinyambo,260605
26060507,Ruyenzi,260605
26060508,Rwimposha,260605
26060601,Cyanika,260606
26060602,Gafunzo,260606
26060603,Gasanganya,260606
26060604,Gatare,260606
26060605,Giticyuma,260606
26060606,Ipate,260606
26060607,Kabuga,260606
26060608,Karama,260606
26060609,Karusizi,260606
26060610,Kavumu,260606
26060611,Kidoma,260606
26060612,Mataba,260606
26060613,Vunga,260606
26060701,Bereshi,260607
26060702,Jari,260607
26060703,Kigabiro,260607
26060704,Nyakarekare,260607
26060705,Nyaruyonga,260607
26060706,Rubona,260607
26060707,Ruyenzi,260607
26060708,Vugiza,260607
26070101,Kagarama,260701
26070102,Kajevuba,260701
26070103,Kimburu,260701
26070104,Nyamigina,260701
26070105,Nyamugari,260701
26070106,Ruhamagariro,260701
26070107,Rutagara,260701
26070201,Kanzu,260702
26070202,Mabanza,260702
26070203,Nyakabuye,260702
26070204,Nyakizu,260702
26070205,Rubona,260702
26070301,Bugaramantare,260703
26070302,Gakomeye,260703
26070303,Gitwa,260703
26070304,Nyarusange,260703
26070401,Gisiza,260704
26070402,Gitaraga,260704
26070403,Kabacuzi,260704
26070404,Kaburinga,260704
26070405,Kamuganga,260704
26070406,Kamuzimanganya,260704
26070407,Kivumu,260704
26070501,Buhoro,260705
26070502,Dusego,260705
26070503,Gasyogogo,260705
26070504,Karambo,260705
26070601,Bunyankungu,260706
26070602,Gashiru,260706
26070603,Kabiha,260706
26070604,Kakarima,260706
26070605,Mbunduye,260706
26070606,Murambi,260706
26070607,Nyabisindu,260706
26070701,Kiganira,260707
26070702,Ntongwe,260707
26070703,Nyarutovu,260707
26070704,Nyaruvumu,260707
26070705,Rukeri,260707
26070706,Ryakabunga,260707
26070801,Buhigiro,260708
26070802,Gaseke,260708
26070803,Gasharu,260708
26070804,Rugasari,260708
26070805,Ruhondo,260708
26080101,Cyimana,260801
26080102,Gikoma,260801
26080103,Kamakara,260801
26080104,Kantwari,260801
26080105,Nyabuhuzu,260801
26080106,Nyabyugi,260801
26080107,Nyamahwa,260801
26080201,Kavumu,260802
26080202,Kibatsi,260802
26080203,Marimba,260802
26080204,Ruko,260802
26080301,Kanyete,260803
26080302,Kirwa,260803
26080303,Ntungamo,260803
26080304,Nyagatovu,260803
26080305,Nyamigende,260803
26080401,Cyeru,260804
26080402,Gasuna,260804
26080403,Kaburanjwiri,260804
26080404,Nyabigunzu,260804
26080405,Nyabitare,260804
26080406,Nyacyonga,260804
26080407,Ruko,260804
26080501,Karama,260805
26080502,Nyamirama,260805
26080503,Nyarusange,260805
26080601,Byimana,260806
26080602,Gacuriro,260806
26080603,Kamaraba,260806
26080604,Karama,260806
26080605,Kigabiro,260806
26080606,Kintore,260806
26080607,Mutima,260806
26080608,Nyamirama,260806
26080701,Gahunga,260807
26080702,Gikoni,260807
26080703,Kamaraba,260807
26080704,Karama,260807
26080705,Mukoni,260807
26080706,Munini,260807
26080707,Nyamirambo,260807
26080708,Nyarugenge,260807
26080709,Nyarwahi,260807
26080710,Ruhuha,260807
26080711,Rwakajuju,260807
26080712,Rwintama,260807
26090101,Buhoro,260901
26090102,Gako,260901
26090103,Kabeza,260901
26090104,Kantama,260901
26090105,Karambo,260901
26090106,Muhororo I,260901
26090107,Muhororo Ii,260901
26090108,Ntinyinshi,260901
26090109,Nyagasozi,260901
26090110,Nyangandika,260901
26090111,Nyarutovu,260901
26090112,Rwinkuba,260901
26090201,Bugarura,260902
26090202,Busego,260902
26090203,Gacoko,260902
26090204,Gishegesha,260902
26090205,Kabega,260902
26090206,Kamugaru,260902
26090207,Kamugaza,260902
26090208,Karehe,260902
26090209,Kasemahundo,260902
26090210,Kavumu,260902
26090211,Kigabiro,260902
26090212,Kigarama,260902
26090213,Murehe,260902
26090214,Nyabibugu,260902
26090215,Nyabisindu,260902
26090216,Remera,260902
26090217,Rubazi,260902
26090218,Rusebeya,260902
26090219,Rwankuba,260902
26090301,Gatengeri,260903
26090302,Gikumba,260903
26090303,Karama,260903
26090304,Murambi,260903
26090305,Nangurugomo,260903
26090306,Nyarusange,260903
26090307,Rebero,260903
26090308,Rubiha,260903
26090309,Rurembo,260903
26090310,Ryabonyinka,260903
26090311,Wimana,260903
26090401,Bisambu,260904
26090402,Bugari,260904
26090403,Bwiza,260904
26090404,Cyeshero,260904
26090405,Gahama,260904
26090406,Gaseke,260904
26090407,Gataka,260904
26090408,Gitwa,260904
26090409,Kabaja,260904
26090410,Kaburanjwiri,260904
26090411,Kanazi,260904
26090412,Kibingo,260904
26090413,Kigaga,260904
26090414,Kirima,260904
26090415,Kiruhura,260904
26090416,Munini,260904
26090417,Muremera,260904
26090418,Nyabinyenga,260904
26090419,Nyinya,260904
26090420,Ruhuha,260904
26090421,Rwezamenyo,260904
26090501,Cana,260905
26090502,Gaseke,260905
26090503,Jokoma,260905
26090504,Kabere,260905
26090505,Kamabare,260905
26090506,Kinama,260905
26090507,Kinkene,260905
26090508,Musamo,260905
26090509,Mwali,260905
26090510,Rwinkuba,260905
26090511,Rwinyege,260905
26090512,Ryanyiranda,260905
26090513,Wimana,260905
26090601,Bumbogo,260906
26090602,Butare I,260906
26090603,Butare Ii,260906
26090604,Bwangacumu,260906
26090605,Gataka,260906
26090606,Gatengezi,260906
26090607,Gutamba,260906
26090608,Kamabano,260906
26090609,Kigabiro,260906
26090610,Kigimbu,260906
26090611,Kinama,260906
26090612,Mabera,260906
26090613,Mujyejuru I,260906
26090614,Mujyejuru Ii,260906
26090615,Murinzi,260906
26090616,Ngurukizi,260906
26090617,Ntungamo,260906
26090618,Nyabihanga,260906
26090619,Nyagasozi,260906
26090620,Nyamagana,260906
26090621,Nyamugari,260906
26090622,Nyarusange I,260906
26090623,Nyarusange Ii,260906
26090624,Ruhango,260906
26090625,Ruhuha,260906
26090701,Bihome,260907
26090702,Bugarama,260907
26090703,Bunyogombe,260907
26090704,Bushenyi,260907
26090705,Gasharu,260907
26090706,Gatebe,260907
26090707,Kabambati,260907
26090708,Kangoga,260907
26090709,Kavumu,260907
26090710,Kibiraro,260907
26090711,Muyange,260907
26090712,Mwezi,260907
26090713,Nyabisindu,260907
26090714,Ruhango,260907
26090715,Rwinkuba,260907
26090716,Rwoga,260907
26090801,Buterana,260908
26090802,Mubuga,260908
26090803,Nyamugari I,260908
26090804,Nyamugari Ii,260908
26090805,Nyundo,260908
26090806,Ruduha I,260908
26090807,Ruduha Ii,260908
26090808,Rugarama,260908
26090809,Rugondo,260908
26090810,Tambwe,260908
27010101,Gatare,270101
27010102,Karama,270101
27010103,Kuwimana,270101
27010104,Munini,270101
27010105,Nyabisindu,270101
27010201,Cyanika,270102
27010202,Kajeje,270102
27010203,Mataba,270102
27010204,Mbirizi,270102
27010205,Nyagatovu,270102
27010206,Rwinkuba,270102
27010301,Buruba,270103
27010302,Busozi,270103
27010303,Bwirika,270103
27010304,Bwiza,270103
27010305,Kamonyi,270103
27010306,Musengo,270103
27010307,Takwe,270103
27010401,Binunga,270104
27010402,Kanyanza,270104
27010403,Kigaga,270104
27010404,Nyagatovu,270104
27010405,Rwamugoroba,270104
27010501,Bishike,270105
27010502,Bucyeye,270105
27010503,Buhoro,270105
27010504,Gasovu,270105
27010505,Gatete,270105
27010506,Rusave,270105
27010601,Sholi,270106
27010602,Karehe,270106
27010603,Kibumba,270106
27010604,Nyarubuye,270106
27010605,Rubimba,270106
27020101,Gahembe,270201
27020102,Gahinga,270201
27020103,Kabayaza,270201
27020104,Kirambo,270201
27020105,Musasa,270201
27020201,Buyoga,270202
27020202,Gihinga,270202
27020203,Karambo,270202
27020204,Nyirabwayi,270202
27020301,Kabuga,270203
27020302,Peru,270203
27020401,Gasave,270204
27020402,Gasiza,270204
27020403,Kabuga,270204
27020404,Rebero,270204
27020405,Rukoma,270204
27020501,Gasharu,270205
27020502,Kamiranzogera,270205
27020503,Kanka,270205
27020504,Kibaya,270205
27020601,Kabuga,270206
27020602,Karambo,270206
27020603,Mpanga,270206
27020604,Nzovi,270206
27020701,Cyambari,270207
27020702,Gitwa,270207
27020703,Nkegete,270207
27020704,Nyarunyinya,270207
27020705,Peru,270207
27020801,Gakondokondo,270208
27020802,Gitwa,270208
27020803,Jandari,270208
27020804,Kinyoni,270208
27020805,Mucyamo,270208
27030101,Buhoro,270301
27030102,Kirehe,270301
27030103,Murandi,270301
27030104,Musezero,270301
27030105,Remera,270301
27030106,Rwesero,270301
27030201,Cyuzu,270302
27030202,Kaziba,270302
27030203,Muhororo,270302
27030204,Musambagiro,270302
27030205,Musarara,270302
27030206,Nkondo,270302
27030301,Bukiro,270303
27030302,Kimisange,270303
27030303,Murambi,270303
27030304,Nzarwa,270303
27030305,Rubona,270303
27030306,Ruminantege,270303
27030401,Jarama,270304
27030402,Matoshya,270304
27030403,Mubuga,270304
27030404,Nyarubuye,270304
27030405,Nyaruvumu,270304
27030501,Butare,270305
27030502,Gakurwe,270305
27030503,Mucyamo,270305
27030504,Mugari,270305
27030505,Murehe,270305
27030601,Kinogi,270306
27030602,Musekera,270306
27030603,Mushubaguriko,270306
27030604,Mwumba,270306
27030605,Nyamugari,270306
27040101,Karambi,270401
27040102,Muduha,270401
27040103,Musenyi,270401
27040104,Ruramba,270401
27040201,Mataba,270402
27040202,Rwezamenyo,270402
27040203,Sovu,270402
27040301,Cyakabiri,270403
27040302,Kagahina,270403
27040303,Kagitaba,270403
27040304,Nyanza,270403
27040305,Sabusaro,270403
27040401,Busumba,270404
27040402,Gatwa,270404
27040403,Kabimbura,270404
27040404,Mubuga,270404
27040405,Nundwe,270404
27040501,Busindi,270405
27040502,Kabuga,270405
27040503,Matovu,270405
27040504,Munini,270405
27040505,Musagara,270405
27040506,Nyamirambo,270405
27050101,Gakomeye,270501
27050102,Kanyungura,270501
27050103,Mataba,270501
27050104,Nyabugwiza,270501
27050105,Nyamitanga,270501
27050201,Gasenyi,270502
27050202,Gitongati,270502
27050203,Kabingo,270502
27050204,Kagombero,270502
27050205,Kamazu,270502
27050206,Karama,270502
27050207,Kumukenke,270502
27050208,Masumo,270502
27050301,Cyurutare,270503
27050302,Gahabwa,270503
27050303,Kantonganiye,270503
27050304,Namankurwe,270503
27050305,Nyiramarangara,270503
27050306,Rwabagenzi,270503
27050401,Gisiza,270504
27050402,Kiyoro,270504
27050403,Muhanga,270504
27050404,Munzereri,270504
27050405,Murama,270504
27050406,Naganiro,270504
27050501,Gasaka,270505
27050502,Gitima,270505
27050503,Kivomo,270505
27050504,Nyahinda,270505
27050505,Ruhuha,270505
27060101,Cyarubambire,270601
27060102,Gataba,270601
27060103,Gitwa,270601
27060104,Kabeza,270601
27060105,Nyagasozi,270601
27060201,Kabadaha,270602
27060202,Kabare,270602
27060203,Kiyoro,270602
27060204,Rwinkindi,270602
27060301,Bandora,270603
27060302,Gasharu,270603
27060303,Gihara,270603
27060304,Gisovu,270603
27060305,Kanombe,270603
27060306,Kibonwa,270603
27060401,Bitsibo,270604
27060402,Hanika,270604
27060403,Kamurekezi,270604
27060404,Kivumu,270604
27060405,Rugerero,270604
27060501,Bahimba,270605
27060502,Kanyinya,270605
27060503,Karucura,270605
27060504,Rubona,270605
27060601,Nyamasheke,270606
27060602,Nyanza,270606
27060603,Rwuki,270606
27060604,Ryaruyange,270606
27070101,Munyinya,270701
27070102,Muzamuzi,270701
27070103,Ndaragati,270701
27070104,Ryakiyange,270701
27070201,Cyanika,270702
27070202,Murambi,270702
27070203,Ngaru,270702
27070301,Gitaba,270703
27070302,Karengeri,270703
27070303,Munini,270703
27070304,Murama,270703
27070305,Nyarusange,270703
27070401,Nyamugari,270704
27070402,Nyamure,270704
27070403,Nyanza,270704
27070501,Gitwa,270705
27070502,Kamahoro,270705
27070503,Kanombe,270705
27070504,Kanyamizo,270705
27070505,Mugeni,270705
27070506,Rusenge,270705
27080101,Gihuma,270801
27080102,Kamazuru,270801
27080103,Kamugina,270801
27080104,Kavumu,270801
27080105,Nyarucyamu I,270801
27080106,Nyarucyamu Ii,270801
27080107,Nyarucyamu Iii,270801
27080108,Rutenga,270801
27080109,Ruvumera,270801
27080201,Gifumba,270802
27080202,Gisiza,270802
27080203,Kirebe,270802
27080204,Rugarama,270802
27080205,Rutarabana,270802
27080206,Samuduha,270802
27080301,Gatika,270803
27080302,Kagitarama,270803
27080303,Kavumu,270803
27080304,Nyabisindu,270803
27080305,Nyarusiza,270803
27080306,Nyarutovu,270803
27080401,Biti,270804
27080402,Gasenyi,270804
27080403,Gasharu,270804
27080404,Kinyenkanda,270804
27080405,Kirenge,270804
27080406,Munini,270804
27080407,Nete,270804
27080408,Nyakabingo,270804
27090101,Gasave,270901
27090102,Gasharu,270901
27090103,Gisasa,270901
27090104,Karehe,270901
27090105,Kintobo,270901
27090106,Ntenderi,270901
27090107,Nyarushora,270901
27090201,Cyiciro,270902
27090202,Jabiro,270902
27090203,Kagarama,270902
27090204,Kamanga,270902
27090205,Murambi,270902
27090206,Ngororano,270902
27090301,Gitega,270903
27090302,Kibirizi,270903
27090303,Remera,270903
27090304,Rukamiro,270903
27090401,Mututu,270904
27090402,Rukurazo,270904
27090403,Rwambariro,270904
27090404,Vugo,270904
27100101,Fumbwe,271001
27100102,Gasharu,271001
27100103,Kidahwe,271001
27100104,Murehe,271001
27100105,Musenyi,271001
27100106,Nyabugombe,271001
27100201,Birehe,271002
27100202,Gituza,271002
27100203,Kabirizi,271002
27100204,Kabuga,271002
27100205,Karama,271002
27100206,Nyamiyaga,271002
27100301,Gifurwe,271003
27100302,Gitwa,271003
27100303,Nyabikenke,271003
27100304,Nyagasozi,271003
27100305,Rushenyi,271003
27100401,Gisoro,271004
27100402,Kabakungu,271004
27100403,Karambi,271004
27100404,Masizi,271004
27100405,Mugwato,271004
27100406,Ntarabana,271004
27100407,Rugogwe,271004
27100408,Rwamure,271004
27100501,Burerabana,271005
27100502,Kondo,271005
27100503,Muyebe,271005
27100504,Rukoma,271005
27110101,Gakoma,271101
27110102,Gasharu,271101
27110103,Giturwa,271101
27110104,Nyagasozi,271101
27110105,Nyakibuye,271101
27110106,Nyamatete,271101
27110201,Gasovu,271102
27110202,Kabuba,271102
27110203,Muheta,271102
27110204,Ntonde,271102
27110301,Kiduha,271103
27110302,Mataba,271103
27110303,Njamena,271103
27110401,Buganda,271104
27110402,Gisiza,271104
27110501,Mpongo,271105
27110502,Ngando,271105
27110503,Nyundo,271105
27110504,Rugwiza,271105
27110505,Twabumbogo,271105
27120101,Gatare,271201
27120102,Kabungo,271201
27120103,Kinyami,271201
27120104,Musezero,271201
27120105,Nyakabingo,271201
27120106,Nyakaguhu,271201
27120201,Buriza,271202
27120202,Muremberi,271202
27120203,Nyabisindu,271202
27120204,Rubugurizo,271202
27120205,Rubuye,271202
27120206,Songa,271202
27120207,Vunga,271202
27120301,Gakomeye,271203
27120302,Gasharu,271203
27120303,Kigarama,271203
27120304,Mapfundo,271203
27120305,Matsinsi,271203
27120306,Nyamaganda,271203
27120307,Nyarucyamu,271203
27120308,Rwamaraba,271203
27120401,Gakombe,271204
27120402,Kabeza,271204
27120403,Karama,271204
27120404,Kavumu,271204
27120405,Munyinya,271204
27120406,Murambi,271204
27120407,Nyagacyamu,271204
27120408,Ruhina,271204
28010101,Kagarama,280101
28010102,Kambyeyi,280101
28010103,Karama,280101
28010104,Nyagasozi,280101
28010105,Nyarunyinya,280101
28010106,Ryabitana,280101
28010201,Bugaba,280102
28010202,Kibanza,280102
28010203,Kidaturwa,280102
28010204,Migina,280102
28010205,Nyabitare,280102
28010301,Buhoro,280103
28010302,Kabatsi,280103
28010303,Kagarama,280103
28010304,Mushimba,280103
28010305,Nyakabungo,280103
28010306,Rugobagoba,280103
28010401,Juru,280104
28010402,Kamonyi,280104
28010403,Mataba,280104
28010404,Nyamiryango,280104
28010405,Nyamugari,280104
28010406,Rubona,280104
28020101,Gisanze,280201
28020102,Kabuga,280201
28020103,Kajevuba,280201
28020104,Kinkeri,280201
28020105,Kokobe,280201
28020201,Bunyonga,280202
28020202,Nyarurembo,280202
28020203,Nyenyeri,280202
28020204,Ryagashaza,280202
28020301,Bitagata,280203
28020302,Gatare,280203
28020303,Ngoma,280203
28020304,Nyamitanga,280203
28020305,Nyaruteja,280203
28020401,Gaji,280204
28020402,Gasharu,280204
28020403,Kavumu,280204
28020404,Kigabiro,280204
28020405,Nyakizu,280204
28030101,Buhurura,280301
28030102,Munyegera,280301
28030103,Nyarurama,280301
28030104,Remera,280301
28030201,Gitwa,280302
28030202,Kamabuye,280302
28030203,Ntwari,280302
28030204,Nyakigezi,280302
28030205,Rwishywa,280302
28030301,Kigwene,280303
28030302,Muza,280303
28030303,Nyabubare,280303
28030401,Gasamba,280304
28030402,Gisizi,280304
28030403,Gitwa,280304
28030404,Kigunga,280304
28030405,Ruheka,280304
28030501,Gasasa,280305
28030502,Gikurubuye,280305
28030503,Kabana,280305
28030504,Nyarubaya,280305
28030505,Rugoma,280305
28030601,Bushara,280306
28030602,Kibuye,280306
28030603,Rugaragara,280306
28040101,Buramba,280401
28040102,Manyana,280401
28040103,Nyabuhoro,280401
28040104,Nyarugenge,280401
28040201,Gasiza,280402
28040202,Kigarama,280402
28040203,Nyarunyinya,280402
28040301,Gasharu,280403
28040302,Mirehe,280403
28040303,Nyarusange,280403
28040304,Ryamanywa,280403
28040401,Kaje,280404
28040402,Kangenzi,280404
28040403,Murambi,280404
28040404,Nyarurembo,280404
28050101,Kigarama,280501
28050102,Kiyonza,280501
28050103,Mataba Nord,280501
28050104,Munini,280501
28050105,Nyamurenga,280501
28050201,Bihenga,280502
28050202,Cyeru,280502
28050203,Mataba Sud,280502
28050204,Runzenzi,280502
28050301,Kansoro,280503
28050302,Kigorora,280503
28050303,Mbati,280503
28050304,Mikamba,280503
28050305,Murambi,280503
28050401,Kagasa,280504
28050402,Kireka,280504
28050403,Mparo,280504
28050404,Mugina,280504
28050501,Gishari,280505
28050502,Kona,280505
28050503,Ntasi,280505
28050504,Nyagisozi,280505
28050505,Rusoro,280505
28060101,Busasamana,280601
28060102,Gihembe,280601
28060103,Gihogwe,280601
28060104,Reramacu,280601
28060201,Bimomwe,280602
28060202,Gacaca,280602
28060203,Giheta,280602
28060204,Rugarama,280602
28060205,Ruvumura,280602
28060206,Shaka,280602
